Iterations;Energies;cond(Ai);cond(Ai-1 @ Ai)
2;656;2097.180910132353;19.59882700183137
3;656;2161.06530722521;20.278778660407955
4;656;2192.560501373701;20.5896623466057
5;656;2207.951931703705;20.74211079039829
6;656;2215.4773967939122;20.81180528553003
7;656;2219.188101184989;20.849440624131766
8;656;2220.939238647323;20.86742335629203
9;656;2221.7772021155997;20.875986030384805
10;656;2222.180312621654;20.879967575535293
11;656;2222.3760585340196;20.88180199644871
12;656;2222.471891960815;20.882654243651224
13;656;2222.5187725669653;20.88304734473833
14;656;2222.5415885020607;20.883223909065688
15;656;2222.5526697757464;20.88330123416074
16;656;2222.5580637127227;20.883334545451817
17;656;2222.5607021416954;20.883348756812694
18;656;2222.5620005507317;20.883354780104316
19;656;2222.562643584748;20.883357317379406
20;656;2222.5629639991016;20.883358377889323
21;656;2222.5631245875093;20.883358816073557
22;656;2222.5632055092688;20.883358993909546
23;656;2222.5632464842774;20.883359064088094
24;656;2222.5632673278105;20.883359090501433
25;656;2222.563277960223;20.88335909964056
26;656;2222.5632834315006;20.883359102249067
27;656;2222.563286256136;20.88335910260957
28;656;2222.5632876937298;20.883359102316533
29;656;2222.5632884642023;20.88335910192924
30;656;2222.5632888423174;20.883359101623615
31;656;2222.563289040328;20.883359101407876
1;657;2079.5676131663736;15.821747580597917
2;657;2210.4358519729;17.768581595921944
3;657;2274.9417803751444;18.609959182758494
4;657;2306.4378374442936;18.9819184684555
5;657;2321.790217237393;19.161123995086708
6;657;2329.2486663999553;19.243773015556076
7;657;2332.934498733274;19.28748648788427
8;657;2334.654403082248;19.308325374593043
9;657;2335.472156228444;19.31822572368378
10;657;2335.8634843547693;19.322833781272777
11;657;2336.052733648994;19.324961354093944
12;657;2336.145096582896;19.325948465599346
13;657;2336.190136966551;19.326402002273735
14;657;2336.211976739856;19.32660508249374
15;657;2336.2225428178426;19.3266938975623
16;657;2336.2276675973253;19.32673215712826
17;657;2336.2301670313313;19.326748493571657
18;657;2336.2313944444277;19.326755428245562
19;657;2336.2320015634623;19.32675835594272
20;657;2336.2323039627904;19.326759583391254
21;657;2336.2324555817613;19.326760092748728
22;657;2336.232532066539;19.32676030077594
23;657;2336.2325708609924;19.326760383670997
24;657;2336.232590639119;19.326760415372522
25;657;2336.2326007535503;19.32676042667329
26;657;2336.232605973594;19.32676043014555
27;657;2336.2326086781536;19.32676043084416
28;657;2336.232610058774;19.32676043066531
29;657;2336.2326108016027;19.32676043031015
30;657;2336.232611167397;19.326760430020148
31;657;2336.232611360216;19.32676042979759
1;658;2190.398875366089;14.03992238797455
2;658;2321.1586830438673;16.31639972088394
3;658;2384.4341269691968;17.242118293957127
4;658;2414.9388225462812;17.64846950565783
5;658;2429.7602245015646;17.843074740096753
6;658;2436.8992896583854;17.93338408814482
7;658;2440.439066290293;17.980629719011652
8;658;2442.066698540947;18.003130524819188
9;658;2442.833864189388;18.01380864475709
10;658;2443.1982965335724;18.018781894951083
11;658;2443.37351976927;18.021080893605685
12;658;2443.4586599747654;18.022146812219006
13;658;2443.499991592031;18.022635643155127
14;658;2443.51992521589;18.022854302843825
15;658;2443.5295132069086;18.022949966948662
16;658;2443.534138300766;18.022991241252456
17;658;2443.5363838309727;18.023008909582085
18;658;2443.5374829101875;18.023016435523818
19;658;2443.5380254676015;18.023019627086395
20;658;2443.5382955215096;18.02302097294649
21;658;2443.538430992187;18.023021535727437
22;658;2443.538499439905;18.023021767997342
23;658;2443.5385342438344;18.02302186193924
24;658;2443.5385520466284;18.02302189870846
25;658;2443.5385611861543;18.023021912348135
26;658;2443.5385659228477;18.023021916901257
27;658;2443.5385683888762;18.02302191809144
28;658;2443.538569654283;18.023021918150594
29;658;2443.5385703387155;18.023021917913475
30;658;2443.5385706781994;18.023021917666576
31;658;2443.538570857611;18.02302191746991
1;659;2298.0207382056938;12.730525392662884
2;659;2424.502564543335;15.134035230267404
3;659;2484.260168163009;16.100653750189043
4;659;2512.5903287377964;16.525269736008973
5;659;2526.301423431353;16.728245272349483
6;659;2532.828574421213;16.822879986789516
7;659;2536.081771518694;16.872053247318213
8;659;2537.548195496451;16.895461870351095
9;659;2538.2308785619043;16.906564020440964
10;659;2538.5516894196667;16.911737258641562
11;659;2538.704601389696;16.914130721314812
12;659;2538.7784078359987;16.915240108783795
13;659;2538.813991718766;16.91574850401713
14;659;2538.8310084166274;16.915975985958873
15;659;2538.8391170116565;16.916075683716823
16;659;2538.8429934562564;16.91611882982087
17;659;2538.844861216535;16.91613737811293
18;659;2538.845770207191;16.916145322417787
19;659;2538.846217349152;16.916148714905624
20;659;2538.846439608838;16.916150158154363
21;659;2538.8465511806985;16.91615076853627
22;659;2538.8466076932655;16.916151024250652
23;659;2538.8466365435866;16.91615112982968
24;659;2538.8466513792414;16.91615117241937
25;659;2538.846659042786;16.916151188969508
26;659;2538.8466630405155;16.91615119499869
27;659;2538.8466651386;16.91615119694222
28;659;2538.8466662235833;16.916151197383012
29;659;2538.8466668150113;16.91615119734374
30;659;2538.8466671106844;16.91615119719964
31;659;2538.8466672692666;16.91615119704984
1;660;2397.502351997435;11.708989464737167
2;660;2514.7545917551115;14.14172668692593
3;660;2568.458464210806;15.122813642490216
4;660;2593.353522953992;15.555219283840826
5;660;2605.345718803082;15.761594322631922
6;660;2610.959245444787;15.858587108763544
7;660;2613.7808309739917;15.908809227612018
8;660;2615.0172109964965;15.932725075456965
9;660;2615.582092132559;15.944082421868547
10;660;2615.8430179028674;15.949397541351498
11;660;2615.9656242469046;15.951877200772909
12;660;2616.024153666937;15.95303722274783
13;660;2616.052044880532;15.953571407221625
14;660;2616.065185764776;15.953810038156545
15;660;2616.0713417201255;15.953913848281372
16;660;2616.074235392658;15.953958229407183
17;660;2616.0756091939197;15.953976997446341
18;660;2616.0762702376396;15.953984871252292
19;660;2616.076593050991;15.953988149263383
20;660;2616.076753021409;15.953989501061017
21;660;2616.0768334018235;15.953990051082803
22;660;2616.0768743002127;15.953990270424788
23;660;2616.076895334191;15.953990355206262
24;660;2616.0769062582754;15.953990386308385
25;660;2616.0769119650495;15.953990396679604
26;660;2616.076914977533;15.953990399438275
27;660;2616.0769165810657;15.953990399679032
28;660;2616.076917421882;15.953990399246305
29;660;2616.0769178853975;15.953990398756897
30;660;2616.07691812116;15.953990398390884
31;660;2616.076918250403;15.953990398129807
1;661;2483.1200379133707;5.171412535362597
2;661;2585.884503023255;6.638509730402584
3;661;2631.044748635466;7.26699148411297
4;661;2651.3217310243695;7.55156215199195
5;661;2661.031783316529;7.688440424748565
6;661;2665.458840946567;7.75363860297458
7;661;2667.7171691984736;7.787097963522063
8;661;2668.66404399274;7.803035242477417
9;661;2669.083061862794;7.810596412364104
10;661;2669.270658410635;7.8141362469350835
11;661;2669.3564421863957;7.815788166961049
12;661;2669.3965157843745;7.816558935216281
13;661;2669.4151630890665;7.816912300409289
14;661;2669.423671481753;7.817069548158338
15;661;2669.4275049716753;7.817137762740489
16;661;2669.429234345922;7.817166861137732
17;661;2669.4300245914023;7.817179139832689
18;661;2669.4303932016023;7.817184278318372
19;661;2669.4305694633813;7.817186410779072
20;661;2669.430655981052;7.8171872864385055
21;661;2669.4306995324055;7.817187640643513
22;661;2669.430721954036;7.81718778071123
23;661;2669.430733713231;7.817187834164947
24;661;2669.430739976971;7.817187853361676
25;661;2669.4307433444346;7.817187859500251
26;661;2669.4307451728473;7.817187860950159
27;661;2669.43074617841;7.817187860911837
28;661;2669.430746722263;7.8171878605229494
29;661;2669.4307470293043;7.817187860147766
30;661;2669.430747191499;7.817187859876378
31;661;2669.4307472835076;7.8171878596905655
1;662;2548.9320056741744;3.478315874087874
2;662;2632.265722967188;4.482469586306956
3;662;2666.711669264473;4.929170991289253
4;662;2681.3762098646785;5.134787859086159
5;662;2688.330997136337;5.234256064537201
6;662;2691.3482756505564;5.281941340019029
7;662;2692.933686150642;5.306342788312549
8;662;2693.54536638907;5.31796984198722
9;662;2693.797988708822;5.323484834801282
10;662;2693.90281451268;5.326067159828312
11;662;2693.947355454284;5.327272250864371
12;662;2693.9668827134556;5.327833863548408
13;662;2693.975297240081;5.328090878408385
14;662;2693.9787061981606;5.328205094547272
15;662;2693.979996088105;5.328254604965991
16;662;2693.980455591036;5.3282757175740745
17;662;2693.9806113081772;5.328284625169162
18;662;2693.9806625581473;5.3282883524542655
19;662;2693.980679921123;5.328289898957616
20;662;2693.980686793254;5.328290533750811
21;662;2693.980690373898;5.328290790335969
22;662;2693.980692708105;5.328290891670949
23;662;2693.9806943608432;5.3282909302556085
24;662;2693.980695530551;5.3282909440548245
25;662;2693.9806963315773;5.328290948426592
26;662;2693.980696855158;5.328290949428534
27;662;2693.980697197769;5.328290949369722
28;662;2693.980697411707;5.328290949070027
29;662;2693.9806975439765;5.328290948786622
30;662;2693.9806976231025;5.328290948583449
31;662;2693.980697673616;5.328290948446802
1;663;2589.4717355915095;2.7585720773617153
2;663;2649.1144280767107;3.5172313916595823
3;663;2670.916809303552;3.8625497860354088
4;663;2679.0214547039927;4.023184573674249
5;663;2682.7389767709733;4.101184942405995
6;663;2684.116851310981;4.138732856264565
7;663;2684.9100330449173;4.1579129289064065
8;663;2685.1394071453064;4.167054251608565
9;663;2685.2055630408013;4.171389683662076
10;663;2685.218937591813;4.173419912176046
11;663;2685.2184407068858;4.174367343146688
12;663;2685.2157578544757;4.174808547691696
13;663;2685.2132189452614;4.175010247727072
14;663;2685.211222012188;4.175099821858774
15;663;2685.209839744755;4.175138643476091
16;663;2685.2089757215763;4.175155201088528
17;663;2685.2084744391905;4.175162189765441
18;663;2685.2081988048913;4.175165115736964
19;663;2685.20805314849;4.175166330572365
20;663;2685.2079785408446;4.175166829602849
21;663;2685.2079413034426;4.17516703148672
22;663;2685.2079231429348;4.175167111298189
23;663;2685.2079144825157;4.175167141723905
24;663;2685.2079104530517;4.1751671526240495
25;663;2685.2079086310773;4.1751671560871
26;663;2685.207907818563;4.175167156887349
27;663;2685.207907479731;4.175167156846874
28;663;2685.207907354662;4.175167156612993
29;663;2685.2079073048876;4.1751671563918045
30;663;2685.207907298853;4.175167156232244
31;663;2685.2079073047958;4.175167156124456
1;664;2600.0285581386543;2.353289447791465
2;664;2631.464526972315;2.9574390613855592
3;664;2637.4832102388386;3.2597633328820534
4;664;2636.9781948581713;3.5398587136855197
5;664;2636.2744177056834;3.6941084050718835
6;664;2635.403449579171;3.769729503928816
7;664;2635.0706100929465;3.8118873475637254
8;664;2634.771262861047;3.8294145232195262
9;664;2634.5857237161836;3.836870990532331
10;664;2634.478685844467;3.839999378859673
11;664;2634.4203428418555;3.8412833848411316
12;664;2634.389827707749;3.8417919950251465
13;664;2634.3739056114973;3.841980112997844
14;664;2634.3654736894564;3.8420413422833506
15;664;2634.3609922247015;3.8420562483217053
16;664;2634.3586311985805;3.8420564098491146
17;664;2634.3574042472824;3.8420531498386934
18;664;2634.3567755318636;3.8420499884162904
19;664;2634.356457439985;3.8420476996616935
20;664;2634.3562983274223;3.842046223655356
21;664;2634.356219539309;3.8420453279854816
22;664;2634.3561808805316;3.8420448040103112
23;664;2634.356162080427;3.842044504688286
24;664;2634.3561530211914;3.842044336448783
25;664;2634.3561487020947;3.8420442429837975
26;664;2634.3561466361584;3.842044191471468
27;664;2634.356145667734;3.842044163268937
28;664;2634.3561452341405;3.84204414789322
29;664;2634.3561450198135;3.842044139541829
30;664;2634.3561449395493;3.8420441350189307
31;664;2634.3561449075883;3.842044132570057
1;665;2575.058106441516;2.1275981484594997
2;665;2566.807977993124;3.5411786001406225
3;665;2543.0550023267915;6.013131293105932
4;665;2522.1160353046585;8.437035196804658
5;665;2509.3523110325546;10.203032334157754
6;665;2501.9907263100017;11.22110502696944
7;665;2498.1169967981386;11.845702991410135
8;665;2496.1355112287138;12.13147349042408
9;665;2495.1652665335773;12.258133247120757
10;665;2494.695444556653;12.312771245300684
11;665;2494.4702940008883;12.33571386341071
12;665;2494.3635124194307;12.345034842825523
13;665;2494.312996785702;12.348640219973495
14;665;2494.2890027389917;12.349930881362251
15;665;2494.277567503254;12.35033245136926
16;665;2494.272116805128;12.350418472469174
17;665;2494.2695252574345;12.350407432038251
18;665;2494.2682984743437;12.350376241549027
19;665;2494.2677210671845;12.350348302840775
20;665;2494.2674512646113;12.350328314356217
21;665;2494.267326295394;12.350315344097412
22;665;2494.26726903523;12.350307368053567
23;665;2494.2672431611645;12.350302624263866
24;665;2494.2672316782664;12.350299865041917
25;665;2494.2672267227767;12.350298285364042
26;665;2494.2672246128514;12.350297391715621
27;665;2494.2672237663865;12.350296890353833
28;665;2494.2672234827132;12.350296610741113
29;665;2494.267223367174;12.350296455977535
30;665;2494.26722336996;12.350296370467824
31;665;2494.267223392186;12.350296323266386
1;666;2497.7951961227386;3.555976113904553
2;666;2367.184638358883;26.4634859286101
3;666;2392.008444579622;3268.6400972146785
4;666;1199.044173316377;310.3782512961888
5;666;1178.4498934702651;226.92404785010953
6;666;1244.6497074261765;204.81807901042976
7;666;1283.1305444736206;195.47386974227905
8;666;1302.3942400569126;191.51216539796118
9;666;1311.4510268758902;189.79886671580982
10;666;1315.6055685949793;189.04669315702643
11;666;1317.4799569479146;188.71655527516918
12;666;1318.3133717432358;188.5730171298155
13;666;1318.6775446547124;188.51171803334066
14;666;1318.8334176864444;188.48619265236928
15;666;1318.8985641102588;188.4759106552853
16;666;1318.9249799811164;188.47196211168205
17;666;1318.9352269765996;188.47056224275113
18;666;1318.93891651771;188.47014137587396
19;666;1318.9400592245856;188.47006809222725
20;666;1318.9402826108605;188.47009969088748
21;666;1318.9402197989998;188.47014984216557
22;666;1318.9400999140826;188.47019239697852
