Iterations;Energies;cond(Ai);cond(A0 @ Ai)
11;251;1154.3241409632321;3.4470814105007777
12;251;1154.3233517464505;3.4477258993849182
13;251;1154.3229769883153;3.4480157038528154
14;251;1154.3227995502468;3.448144193965832
15;251;1154.3227157704225;3.448200814290017
16;251;1154.322676259286;3.4482259283381107
17;251;1154.322657626752;3.448237256323767
18;251;1154.3226488373155;3.4482424858537235
19;251;1154.3226446926653;3.4482449638319292
20;251;1154.3226427376762;3.4482461689935766
21;251;1154.3226418160923;3.44824676927101
22;251;1154.3226413820998;3.4482470744470723
23;251;1154.3226411782564;3.4482472321921396
24;251;1154.3226410822315;3.448247314779448
25;251;1154.3226410368313;3.448247358433789
26;251;1154.3226410179732;3.4482473816589567
27;251;1154.3226410086886;3.448247394076982
28;251;1154.322641003852;3.448247400736036
29;251;1154.3226410023458;3.448247404317671
30;251;1154.3226410006407;3.4482474062489104
31;251;1154.3226409994522;3.44824740728766
1;252;1155.065211399223;1.861658775175181
2;252;1154.1183034271412;2.5935104213110907
3;252;1153.4230384547254;3.0634557824690476
4;252;1153.0532756529656;3.3222726229167927
5;252;1152.860748318546;3.460554581457212
6;252;1152.7670170969204;3.5310112598619727
7;252;1152.7229920783748;3.5660124603438184
8;252;1152.7016637596582;3.5825927017886103
9;252;1152.691410186721;3.590204615992165
10;252;1152.686518533524;3.59362514923924
11;252;1152.6841917974245;3.595160493951234
12;252;1152.683085912563;3.595854524989596
13;252;1152.682560575419;3.5961663187057216
14;252;1152.6823111080123;3.5963043921544067
15;252;1152.682192587509;3.5963651400173404
16;252;1152.682136217106;3.596392036013212
17;252;1152.6821093710198;3.596404145172193
18;252;1152.6820965706113;3.5964097257275403
19;252;1152.6820904644446;3.596412366297612
20;252;1152.6820875493743;3.5964136492326357
21;252;1152.6820861578792;3.5964142878674457
22;252;1152.6820854936761;3.596414612473941
23;252;1152.682085177268;3.5964147802778133
24;252;1152.6820850259542;3.5964148681582757
25;252;1152.682084953717;3.5964149146317634
26;252;1152.6820849218268;3.5964149393692733
27;252;1152.6820849060625;3.5964149526035207
28;252;1152.682084897897;3.596414959703923
29;252;1152.682084894938;3.5964149635246345
30;252;1152.682084892443;3.596414965586337
31;252;1152.6820848909117;3.5964149666953973
1;253;1153.994563269859;1.9013101918027298
2;253;1152.5918274182025;2.6786986408685114
3;253;1151.6999392911316;3.1824198094573477
4;253;1151.2352885031207;3.460862254944591
5;253;1151.0017804893196;3.6100686111629052
6;253;1150.8868549725673;3.686176193211922
7;253;1150.8327867666667;3.7240336184275553
8;253;1150.8063271020626;3.7419747155887615
9;253;1150.7935862443135;3.750210707625364
10;253;1150.787489714583;3.753908926389302
11;253;1150.7845808335294;3.7555669604240953
12;253;1150.7831965907546;3.7563156589394993
13;253;1150.7825385558644;3.7566516840563495
14;253;1150.7822252742621;3.756800298790491
15;253;1150.7820757432844;3.756865575540882
16;253;1150.7820041943653;3.7568944208239206
17;253;1150.7819698879305;3.756907381649285
18;253;1150.7819534119913;3.7569133436234927
19;253;1150.7819454928003;3.7569161603316914
20;253;1150.7819416826014;3.7569175273192443
21;253;1150.7819398489032;3.7569182073417995
22;253;1150.7819389664419;3.7569185528961837
23;253;1150.7819385422067;3.7569187315430375
24;253;1150.7819383375881;3.7569188251303536
25;253;1150.78193823915;3.756918874645514
26;253;1150.7819381943625;3.756918901016764
27;253;1150.781938172051;3.75691891513288
28;253;1150.7819381609509;3.7569189227106685
29;253;1150.7819381561096;3.75691892679021
30;253;1150.7819381528925;3.7569189289936444
31;253;1150.7819381509817;3.7569189301787262
1;254;1152.6165186364801;1.943170886202109
2;254;1150.7993838624136;2.7695723218639956
3;254;1149.7377510978038;3.310137740103473
4;254;1149.1944575682867;3.6101195803132975
5;254;1148.928001164501;3.7713688321004453
6;254;1148.7966517064976;3.853718947602421
7;254;1148.7351062191888;3.894737120756493
8;254;1148.704725708828;3.9141851560232066
9;254;1148.690072220857;3.923112209210274
10;254;1148.6830392053243;3.927117657869763
11;254;1148.6796740177995;3.9289112397934827
12;254;1148.678070693739;3.9297202525383264
13;254;1148.677307205429;3.930082976153492
14;254;1148.6769420980163;3.930243184273222
15;254;1148.6767666024286;3.9303134294851314
16;254;1148.6766819066743;3.9303444066639295
17;254;1148.6766409143133;3.9303582957516587
18;254;1148.6766210340536;3.930364672019731
19;254;1148.6766113811987;3.93036767945682
20;254;1148.6766066885584;3.9303691372375784
21;254;1148.676604405971;3.930369861893955
22;254;1148.676603294926;3.9303702300205496
23;254;1148.6766027545418;3.930370420349891
24;254;1148.6766024908777;3.9303705200886894
25;254;1148.6766023622574;3.9303705728848755
26;254;1148.6766023020787;3.93037060101912
27;254;1148.6766022720344;3.9303706160883514
28;254;1148.6766022568474;3.9303706241829586
29;254;1148.6766022500992;3.9303706285429514
30;254;1148.6766022459299;3.9303706308996715
31;254;1148.6766022433228;3.9303706321671457
1;255;1150.9657209124225;1.9871337849846582
2;255;1148.785640199126;2.8661345035745165
3;255;1147.5957355206383;3.4468280291991875
4;255;1147.0201126029808;3.770429181244856
5;255;1146.7402641816948;3.9449486555634787
6;255;1146.6032443204554;4.034193154787037
7;255;1146.5380901058202;4.078708790105377
8;255;1146.5056923609075;4.099825545020615
9;255;1146.4900075492344;4.109517881096982
10;255;1146.4824340309021;4.113863275741824
11;255;1146.4788013311593;4.115806623904797
12;255;1146.477086142601;4.116682186864355
13;255;1146.4762817781047;4.117074330589207
14;255;1146.4759017929657;4.117247290857483
15;255;1146.4757204230757;4.117322987462113
16;255;1146.4756332124043;4.117356296486958
17;255;1146.475591098402;4.117371197371728
18;255;1146.4755707162628;4.117378023634454
19;255;1146.4755608444473;4.117381237581228
20;255;1146.4755560614744;4.11738279342202
21;255;1146.4755537449805;4.117383566205121
22;255;1146.4755526236302;4.117383958650913
23;255;1146.4755520818017;4.117384161565306
24;255;1146.4755518196225;4.117384267934236
25;255;1146.475551693198;4.11738432426891
26;255;1146.4755516347561;4.117384354306913
27;255;1146.4755516057367;4.11738437040627
28;255;1146.4755515915385;4.117384379060243
29;255;1146.4755515850395;4.117384383723306
30;255;1146.4755515813422;4.117384386246396
31;255;1146.4755515789338;4.117384387603477
1;256;1149.0848040872038;2.0330599312026916
2;256;1146.6584388069948;2.9683466259521367
3;256;1145.4345928659523;3.592682180190246
4;256;1144.812225173562;3.9421656887386445
5;256;1144.513652165506;4.1313044976762
6;256;1144.3669794249877;4.228163105392464
7;256;1144.2960635362856;4.276549367094302
8;256;1144.260810793449;4.299514448654899
9;256;1144.2437247000862;4.31005452467889
10;256;1144.2354534909307;4.314776195290228
11;256;1144.2314836561634;4.316885079424971
12;256;1144.2296212296226;4.317834101970552
13;256;1144.2287579568374;4.318258678906601
14;256;1144.2283549327167;4.318445672564609
15;256;1144.228164486334;4.318527353436292
16;256;1144.2280737075728;4.31856321430889
17;256;1144.2280302343001;4.318579218587682
18;256;1144.2280093741779;4.3185865338462115
19;256;1144.2279993643472;4.318589971481575
20;256;1144.2279945644573;4.3185916332706
21;256;1144.2279922666353;4.318592457964735
22;256;1144.2279911691153;4.318592876620593
23;256;1144.2279906467552;4.318593093098384
24;256;1144.2279903983315;4.318593206615783
25;256;1144.2279902811715;4.3185932667691596
26;256;1144.2279902284936;4.31859329886411
27;256;1144.2279902028315;4.318593316077028
28;256;1144.2279901907834;4.3185933253362
29;256;1144.2279901854395;4.318593330328284
30;256;1144.2279901824702;4.318593333031583
31;256;1144.2279901804525;4.318593334485937
1;257;1147.048783997394;2.080783255105421
2;257;1144.502067875967;3.076136956389914
3;257;1143.198391181633;3.7478779958857706
4;257;1142.5396022863754;4.125711438571223
5;257;1142.2282267428968;4.3309565595796
6;257;1142.0755165624043;4.436226360281708
7;257;1142.0009930475424;4.488898122931979
8;257;1141.963866190419;4.51391158898689
9;257;1141.9458433391508;4.5253913297781425
10;257;1141.9370970319103;4.530529769048601
11;257;1141.9328945125158;4.532821749555149
12;257;1141.9309294436528;4.533851920162694
13;257;1141.9300243014236;4.534312281622781
14;257;1141.9296041866903;4.534514732522958
15;257;1141.9294065082413;4.534602988957974
16;257;1141.9293125824943;4.5346416452764675
17;257;1141.929267728667;4.534658854101609
18;257;1141.9292462693934;4.534666701300776
19;257;1141.9292360065997;4.5346703814881595
20;257;1141.929231104549;4.534672157867781
21;257;1141.9292287692083;4.534673038612429
22;257;1141.9292276599613;4.534673485546812
23;257;1141.9292271359377;4.534673716658129
24;257;1141.9292268886502;4.534673837891753
25;257;1141.9292267732076;4.534673902171554
26;257;1141.9292267221167;4.534673936490341
27;257;1141.9292266975742;4.534673954909491
28;257;1141.9292266861587;4.534673964824955
29;257;1141.9292266812793;4.534673970173231
30;257;1141.9292266785908;4.534673973072655
31;257;1141.9292266766583;4.534673974632
1;258;1144.9626906057867;2.1301175824915806
2;258;1142.2695256785003;3.1894136751696007
3;258;1140.9232304032662;3.912599726167019
4;258;1140.2475097601334;4.3214827460179634
5;258;1139.9320932105627;4.544479364422208
6;258;1139.7777832794645;4.659046770200702
7;258;1139.701899877418;4.716467228469849
8;258;1139.6640009523253;4.743752883046913
9;258;1139.6455718614775;4.75627522875698
10;258;1139.636605786091;4.761875783260776
11;258;1139.6322919360666;4.76437051402166
12;258;1139.6302798065576;4.765490434643596
13;258;1139.629357582415;4.765990329767041
14;258;1139.628931442795;4.766209830211665
15;258;1139.6287315274496;4.766305322896829
16;258;1139.6286367279756;4.7663470464859845
17;258;1139.6285915311662;4.766365572542218
18;258;1139.6285699451125;4.766373999434479
19;258;1139.6285596429573;4.766377943112011
20;258;1139.6285547351767;4.766379843660826
21;258;1139.6285524042962;4.766380785041906
22;258;1139.6285513018042;4.766381262544105
23;258;1139.628550783674;4.766381509472972
24;258;1139.6285505405974;4.766381639052406
25;258;1139.628550428236;4.766381707798692
26;258;1139.628550378895;4.766381744527643
27;258;1139.6285503553656;4.766381764255415
28;258;1139.628550344764;4.7663817748831905
29;258;1139.6285503401145;4.766381780619598
30;258;1139.6285503377717;4.766381783732239
31;258;1139.6285503359522;4.766381785406838
1;259;1142.8000870269168;2.1808658944335355
2;259;1140.013604778701;3.3080831678851492
3;259;1138.6628918952235;4.087066376689452
4;259;1137.989843111533;4.529966653991206
5;259;1137.6793776011536;4.7725443138074555
6;259;1137.5279471855283;4.897400403057076
7;259;1137.4529444439688;4.9600895070715
8;259;1137.4153884850596;4.989899099598146
9;259;1137.3970923126803;5.0035799773774485
10;259;1137.3881668103006;5.009693729874765
11;259;1137.3838656083476;5.01241334618071
12;259;1137.3818634163617;5.0136327049014735
13;259;1137.3809497794864;5.014176357441097
14;259;1137.3805292698596;5.014414701580307
15;259;1137.380332498269;5.014518174847352
16;259;1137.3802393391934;5.014563271822518
17;259;1137.3801949810602;5.014583241935863
18;259;1137.3801738243171;5.014592302231946
19;259;1137.3801637440463;5.01459653293529
20;259;1137.380158952397;5.014598568414943
21;259;1137.3801566833417;5.014599575582428
22;259;1137.380155613689;5.014600086223865
23;259;1137.3801551133547;5.014600350302151
24;259;1137.380154879962;5.014600488933688
25;259;1137.3801547727294;5.014600562529983
26;259;1137.3801547262656;5.014600601878997
27;259;1137.3801547042717;5.01460062302963
28;259;1137.3801546945333;5.014600634433839
29;259;1137.3801546903019;5.01460064059308
30;259;1137.3801546883167;5.01460064393849
31;259;1137.380154686565;5.014600645738567
1;260;1140.5923870377599;2.2328316954165013
2;260;1137.7883044714497;3.432073896247225
3;260;1136.4716724930213;4.2715694218495335
4;260;1135.8208315341287;4.751770170691272
5;260;1135.524255325006;5.015976831249215
6;260;1135.3801258459748;5.152237270911658
7;260;1135.308219522525;5.2207826405333995
8;260;1135.272115083715;5.253401290515943
9;260;1135.2544889808769;5.26837216007289
10;260;1135.245864016092;5.275057069909156
11;260;1135.2416993412075;5.278026691057326
12;260;1135.239763909372;5.279356486181805
13;260;1135.2388843762774;5.27994869428885
14;260;1135.238481075019;5.28020792160747
15;260;1135.2382928037232;5.280320222056673
16;260;1135.2382037972977;5.28036904078151
17;260;1135.238161463749;5.2803905993615095
18;260;1135.2381412970085;5.280400354252467
19;260;1135.2381317033357;5.280404898811169
20;260;1135.238127152201;5.280407081497698
21;260;1135.238125002719;5.280408160327221
22;260;1135.2381239929489;5.280408707043492
23;260;1135.2381235227488;5.280408989790346
24;260;1135.238123304505;5.280409138282216
25;260;1135.2381232051061;5.280409217164668
26;260;1135.2381231625536;5.280409259372413
27;260;1135.2381231425045;5.280409282078554
28;260;1135.2381231339646;5.2804092943315375
29;260;1135.2381231302209;5.280409300953275
30;260;1135.238123128476;5.280409304554145
31;260;1135.2381231268855;5.2804093064914674
1;261;1138.3902402407468;2.285832170646507
2;261;1135.6478045879417;3.561366024221087
3;261;1134.4032570366685;4.4665211975596
4;261;1133.7937404026507;4.987684317551426
5;261;1133.519740280536;5.275831182224087
6;261;1133.3871876119272;5.42476240488989
7;261;1133.3205317800982;5.4998336283804505
8;261;1133.2869597630258;5.535586922228765
9;261;1133.2705284472495;5.551998103504451
10;261;1133.2624585830251;5.5593204981202895
11;261;1133.2585518546516;5.5625688856472575
12;261;1133.2567387207978;5.564021719427408
13;261;1133.2559181062547;5.564667986484858
14;261;1133.2555432278596;5.564950438865093
15;261;1133.2553686337592;5.565072539840996
16;261;1133.255286205474;5.565125481405296
17;261;1133.255247040784;5.5651487949898915
18;261;1133.2552284045553;5.565159315168957
19;261;1133.2552195520384;5.565164204632323
20;261;1133.2552153608342;5.565166548751516
21;261;1133.2552133866516;5.565167706061795
22;261;1133.2552124623935;5.56516829225989
23;261;1133.255212033801;5.565168595439202
24;261;1133.255211836195;5.565168754727991
25;261;1133.2552117468676;5.565168839405107
26;261;1133.255211709222;5.565168884747781
27;261;1133.2552116915952;5.565168909161727
28;261;1133.2552116840668;5.565168922347602
29;261;1133.2552116808176;5.565168929478096
30;261;1133.2552116793518;5.565168933359811
31;261;1133.2552116780269;5.565168935448413
1;262;1136.247095266775;2.339712656236583
2;262;1133.6456736481084;3.696026847278983
3;262;1132.5099363177383;4.672515480778407
4;262;1131.9600692228103;5.238765969389128
5;262;1131.7169033079153;5.5534870654722255
6;262;1131.5999743583352;5.7165410445469576
7;262;1131.540621202693;5.798908638542797
8;262;1131.5106137669325;5.8381720301779705
9;262;1131.495879405071;5.856197107870343
10;262;1131.4886090177322;5.864233657051452
11;262;1131.485077007215;5.867794086536709
12;262;1131.483439469349;5.869384554248444
13;262;1131.4827014712635;5.870091262112664
14;262;1131.4823656762212;5.870399659384864
15;262;1131.482209664639;5.870532693389415
16;262;1131.4821361073991;5.870590225500186
17;262;1131.4821011906495;5.8706154887855595
18;262;1131.4820845932923;5.870626857127796
19;262;1131.482076720588;5.870632127992534
20;262;1131.4820730010324;5.870634650307137
21;262;1131.482071253502;5.870635894144091
22;262;1131.4820704383735;5.870636523848706
23;262;1131.4820700623964;5.870636849544293
24;262;1131.4820698898911;5.870637020735867
25;262;1131.4820698127078;5.870637111804711
26;262;1131.48206978069;5.870637160610308
27;262;1131.4820697657406;5.870637186910528
28;262;1131.4820697596388;5.8706372011284795
29;262;1131.4820697569285;5.870637208822198
30;262;1131.4820697557661;5.870637213014734
31;262;1131.4820697544635;5.870637215270984
1;263;1134.2170851255273;2.3943618528522257
2;263;1131.8341395358193;3.8362521158415377
3;263;1130.8419300615296;4.890402403717519
4;263;1130.368895440413;5.506441810622762
5;263;1130.164232584995;5.850773974641216
6;263;1130.0666686519353;6.029634963071368
7;263;1130.0165300219414;6.120195838644228
8;263;1129.991050868186;6.163407268986842
9;263;1129.9784837343834;6.183249001505198
10;263;1129.9722426426647;6.192089365373747
